episode,timestep,reward,update_timestep,K_epochs,eps_clip,gamma,lr_actor,lr_critic,random_seed,
118,800,172.5847,1600,100,0.5,0.99,0.0003,0.002,0,
239,1600,168.5702
344,2400,198.5429
448,3200,199.9038
538,4000,237.3
627,4800,240.3146
708,5600,264.4198
777,6400,313.3913
834,7200,397.8421
899,8000,336.8923
953,8800,410.0
1010,9600,396.8246
1059,10400,459.7755
1106,11200,473.617
1150,12000,522.9545
1201,12800,432.3529
1250,13600,469.5918
1292,14400,539.2619
1335,15200,523.9535
1381,16000,493.0435
1421,16800,539.25
1466,17600,530.6667
1505,18400,585.359
1546,19200,549.4878
1589,20000,526.0465
1627,20800,607.1053
1666,21600,584.6154
1703,22400,604.0541
1741,23200,625.2368
1781,24000,565.475
1816,24800,652.1714
1855,25600,585.359
1890,26400,644.5714
1925,27200,663.4
1961,28000,649.1667
1996,28800,649.6571
2027,29600,695.7419
2062,30400,697.7143
2098,31200,634.1389
2130,32000,725.625
2166,32800,625.0
2201,33600,635.1429
2236,34400,667.7143
2270,35200,672.3529
2307,36000,619.4595
2347,36800,591.75
2379,37600,715.3125
2415,38400,644.1667
2453,39200,594.4737
2484,40000,749.0323
2519,40800,651.4286
2548,41600,799.6552
2581,42400,675.4545
2612,43200,753.8065
2646,44000,694.4118
2679,44800,690.9091
2715,45600,624.1667
2752,46400,630.8108
2787,47200,654.8571
2818,48000,744.1935
2851,48800,670.0
2882,49600,765.4839
2912,50400,786.0
2941,51200,788.2759
2972,52000,751.9355
2999,52800,848.8519
3025,53600,897.6923
3058,54400,679.0909
3091,55200,694.5455
3122,56000,723.871
3155,56800,742.697
3183,57600,713.5714
3211,58400,935.3214
3242,59200,742.2581
3267,60000,926.4
3299,60800,702.125
3333,61600,684.6765
3359,62400,880.3846
3390,63200,766.4194
3420,64000,761.9333
3453,64800,691.7879
3487,65600,694.3824
3517,66400,765.0
3550,67200,701.8182
3582,68000,714.375
3610,68800,791.75
3642,69600,751.8125
3671,70400,802.7241
3705,71200,669.6765
3738,72000,690.8788
3768,72800,711.0
3797,73600,870.0
3823,74400,889.6154
3851,75200,811.0714
3876,76000,931.12
3905,76800,784.1379
3931,77600,916.1154
3963,78400,711.5312
3992,79200,808.8966
4022,80000,771.0
4057,80800,640.2857
4090,81600,717.2727
4123,82400,680.8485
4159,83200,650.0
4185,84000,886.1538
4219,84800,676.7059
4253,85600,681.1176
4282,86400,798.6207
4314,87200,700.2188
4347,88000,712.6364
4380,88800,706.303
4406,89600,888.3462
4439,90400,680.8788
4473,91200,685.3824
4504,92000,745.0
4534,92800,769.8667
4565,93600,720.9677
4595,94400,792.8333
4627,95200,729.1875
4652,96000,874.72
4683,96800,758.6129
4718,97600,673.5714
4750,98400,715.0938
4782,99200,733.9375
4816,100000,659.8824
4845,100800,804.7241
4874,101600,802.6207
4907,102400,678.9394
4943,103200,621.5833
4975,104000,740.4688
5011,104800,646.5278
5044,105600,694.4848
5078,106400,681.8529
5108,107200,754.8333
5138,108000,756.7333
5173,108800,679.6286
5202,109600,795.3793
5239,110400,607.1351
5272,111200,668.0
5305,112000,745.0606
5338,112800,697.8485
5371,113600,686.1515
5399,114400,761.6429
5430,115200,812.6129
5460,116000,746.8333
5490,116800,781.9333
5520,117600,740.7667
5559,118400,597.5385
5590,119200,738.129
5624,120000,703.0882
5655,120800,716.9677
5689,121600,681.0588
5720,122400,761.3871
5752,123200,713.1875
5786,124000,681.0588
5815,124800,774.3793
5848,125600,717.0909
5879,126400,716.6129
5906,127200,828.6296
5946,128000,606.55
5975,128800,782.8621
6007,129600,728.1562
6038,130400,743.0323
6068,131200,785.5333
6100,132000,707.4062
6132,132800,725.2812
6166,133600,661.4118
6198,134400,732.0
6228,135200,762.8333
6263,136000,670.0857
6295,136800,669.2188
6328,137600,747.7273
6355,138400,829.8148
6388,139200,717.0303
6423,140000,652.1714
6453,140800,773.7333
6486,141600,681.4545
6517,142400,756.5806
6547,143200,746.6667
6582,144000,675.0857
6613,144800,741.9355
6648,145600,663.2857
6679,146400,742.0
6713,147200,671.3529
6748,148000,659.8
6775,148800,845.4074
6804,149600,804.7586
6838,150400,676.6765
6872,151200,664.4118
6903,152000,747.0968
6934,152800,761.5161
6962,153600,810.9643
6999,154400,620.1892
7031,155200,700.25
7059,156000,851.6786
7092,156800,686.303
7125,157600,707.0303
7156,158400,755.5806
7186,159200,767.6
7219,160000,686.2121
7248,160800,799.6207
7274,161600,845.7692
7304,162400,788.8667
7329,163200,908.28
7364,164000,690.7429
7390,164800,842.1923
7423,165600,737.0909
7455,166400,724.625
7487,167200,724.5938
7516,168000,784.069
7554,168800,602.8158
7588,169600,678.0588
7622,170400,654.5
7652,171200,772.7667
7687,172000,658.8
7721,172800,692.4118
7749,173600,790.5
7778,174400,836.8621
7810,175200,708.6562
7839,176000,813.1034
7870,176800,729.6452
7899,177600,787.2069
7929,178400,752.0
7965,179200,649.9722
7994,180000,806.8621
8021,180800,839.963
8055,181600,702.3235
8081,182400,881.4231
8111,183200,773.8333
8137,184000,902.1923
8168,184800,738.2581
8204,185600,636.6389
8235,186400,686.9032
8265,187200,815.7333
8300,188000,674.4857
