episode,timestep,reward,update_timestep,K_epochs,eps_clip,gamma,lr_actor,lr_critic,random_seed,
32,800,24.4688,1600,100,0.23583046548308656,0.99,0.002972662599067649,0.00975960621579096,0,
65,1600,22.7273
87,2400,36.5
103,3200,52.6875
111,4000,99.375
121,4800,78.9
127,5600,117.6667
135,6400,101.0
142,7200,126.2857
147,8000,130.8
151,8800,198.5
155,9600,201.5
160,10400,185.8
163,11200,207.0
167,12000,228.75
170,12800,297.0
172,13600,297.5
175,14400,331.3333
178,15200,187.3333
181,16000,238.0
185,16800,268.75
187,17600,303.0
190,18400,349.6667
192,19200,326.5
195,20000,315.3333
198,20800,265.3333
201,21600,262.3333
204,22400,248.0
207,23200,279.6667
210,24000,235.0
213,24800,287.0
215,25600,350.5
218,26400,333.6667
220,27200,400.0
222,28000,400.0
224,28800,400.0
226,29600,280.0
