episode,timestep,reward,update_timestep,K_epochs,eps_clip,gamma,lr_actor,lr_critic,random_seed,
39,800,19.9487,1600,100,0.2642517310996697,0.99,0.0016772895585999315,0.004128068087758583,0,
75,1600,22.4722
94,2400,42.4211
113,3200,41.3158
122,4000,88.5556
130,4800,102.875
134,5600,152.75
140,6400,163.3333
143,7200,227.0
147,8000,205.75
149,8800,271.5
152,9600,330.6667
154,10400,400.0
157,11200,306.6667
159,12000,400.0
161,12800,332.5
163,13600,307.5
165,14400,400.0
167,15200,400.0
169,16000,400.0
171,16800,400.0
173,17600,400.0
175,18400,400.0
177,19200,400.0
179,20000,400.0
181,20800,400.0
183,21600,400.0
185,22400,400.0
188,23200,371.0
190,24000,365.0
193,24800,285.0
195,25600,358.0
197,26400,400.0
199,27200,374.0
201,28000,307.0
203,28800,400.0
206,29600,339.0
