episode,timestep,reward,update_timestep,K_epochs,eps_clip,gamma,lr_actor,lr_critic,random_seed,
37,800,21.5405,1600,100,0.29315964285125945,0.99,0.002737055358290849,0.006006967249918269,0,
77,1600,19.225
97,2400,37.85
114,3200,50.4706
124,4000,76.2
133,4800,91.5556
138,5600,144.4
144,6400,146.6667
146,7200,294.5
148,8000,367.5
150,8800,368.0
153,9600,362.3333
157,10400,162.75
164,11200,139.4286
166,12000,369.5
168,12800,363.0
170,13600,400.0
172,14400,400.0
174,15200,400.0
176,16000,377.5
178,16800,400.0
180,17600,400.0
184,18400,249.0
189,19200,157.0
192,20000,215.3333
195,20800,307.6667
197,21600,305.5
199,22400,371.0
201,23200,388.0
203,24000,400.0
206,24800,338.3333
208,25600,400.0
210,26400,400.0
212,27200,400.0
215,28000,182.6667
217,28800,400.0
220,29600,313.3333
