episode,timestep,reward,update_timestep,K_epochs,eps_clip,gamma,lr_actor,lr_critic,random_seed,
114,800,121.1053,1600,40,0.3,0.99,0.001,0.001,0,
237,1600,111.1301
351,2400,123.6316
456,3200,132.4381
552,4000,156.0625
648,4800,157.2917
731,5600,184.0482
817,6400,181.6163
888,7200,224.3099
953,8000,244.2308
1006,8800,311.7925
1055,9600,338.6939
1100,10400,368.7778
1142,11200,399.8333
1177,12000,487.8
1209,12800,499.7188
1245,13600,503.3333
1281,14400,471.5833
1305,15200,680.375
1335,16000,582.9
1363,16800,602.0
1388,17600,697.32
1408,18400,886.35
1433,19200,690.56
1453,20000,818.1
1472,20800,953.3684
1491,21600,858.5263
1509,22400,933.1667
1518,23200,1854.7778
1533,24000,1260.6
1552,24800,943.8421
1557,25600,3441.8
1568,26400,1540.2727
1577,27200,1475.1111
1590,28000,1659.9231
1604,28800,1289.4286
1616,29600,1193.5
1629,30400,1570.3077
1635,31200,2924.0
1645,32000,1617.9
1657,32800,1619.0
1665,33600,2201.25
1674,34400,1841.2222
1680,35200,2983.8333
1691,36000,1608.2727
1699,36800,2008.125
1711,37600,1418.3333
1722,38400,1800.1818
1729,39200,2486.2857
1734,40000,3440.2
1738,40800,4249.0
1744,41600,2732.5
1746,42400,6015.0
1758,43200,2181.9167
1764,44000,2793.8333
1769,44800,3238.6
1772,45600,4145.3333
1783,46400,2297.3636
1785,47200,8859.0
1791,48000,2639.8333
1794,48800,4174.3333
1804,49600,2587.5
1808,50400,3819.25
1811,51200,6177.0
1816,52000,3874.6
1824,52800,1868.25
1829,53600,4274.0
1833,54400,2674.25
1835,55200,8288.5
1841,56000,4132.0
1846,56800,2670.8
1853,57600,3019.5714
1857,58400,4702.0
1861,59200,4486.25
1864,60000,5511.0
1868,60800,2840.0
1875,61600,3182.8571
1878,62400,3942.3333
1886,63200,2423.125
1891,64000,4562.0
1896,64800,3289.6
1899,65600,5625.0
1901,66400,7010.0
1906,67200,3753.0
1909,68000,5151.3333
1914,68800,4304.2
1918,69600,4690.25
1926,70400,1906.875
1930,71200,2976.0
1939,72000,2234.0
1944,72800,4088.2
1950,73600,2370.5
1953,74400,6227.6667
1956,75200,4558.0
1967,76000,1835.9091
1974,76800,2620.1429
1981,77600,2237.0
1983,78400,5664.5
1988,79200,4296.2
1994,80000,2591.5
2000,80800,2587.8333
2005,81600,3159.8
2008,82400,5130.6667
2012,83200,4899.25
2020,84000,2310.875
2026,84800,2346.8333
2029,85600,3556.3333
2031,86400,8185.0
2037,87200,3956.5
2044,88000,2216.1429
2049,88800,3187.4
2056,89600,2439.5714
2064,90400,2032.625
2069,91200,2443.6
2076,92000,2844.5714
2083,92800,2324.2857
2088,93600,3484.6
2097,94400,1849.5556
2102,95200,2666.0
